audio_path,grammar,vocabulary,content,absolute_path,subfolder,text,question_type,pronunciation,fluency,final,exists,text_small
audio/HUST4523I2KC167/HUST0405230083-2.ogg,4.0,4.5,4.5,/mnt/son_usb/DATA_Vocal/CD9_1/audio/HUST4523I2KC167/HUST0405230083-2.mp3,CD9_1," Today I'm going to share with you something about the solution. Your best friend is thinking about finding a part-time job. Three options are Successor, a Shop Assistant, a Tutor or a Wait-Sheep. Which job would you set for her? Some people choose to take a Shop Assistant or a Tutor. But I think she should be a Wait-Sheep. There are some reasons why I choose this option. It's the best choice for her. Firstly, it's good for her. She can earn money and she can do it in the evening. When she doesn't learn in the University. About a Shop Assistant and a Tutor is not good for her. Because she needs many times and she is not looking good. I think a Wait-Sheep is the best choice for her.",2,,,,,
audio/HUST6923V6BY167/HUST0609230039-2.ogg,5.0,5.0,5.5,/mnt/son_usb/DATA_Vocal/CD13_1/audio/HUST6923V6BY167/HUST0609230039-2.mp3,CD13_1," Her group of foreign students is studying Vietnamese History. Among three options, going to museums, watching the documentary or reading the history books, I think my best choice is reading the history books because of the reason. I choose reading the history books because it is very suitable and comfortable. The history books have many information. I think reading the history books is a bad choice. I choose going to museums because in my university, I don't have a museum. I go to museums and travel to museums. I go to the mud, but a few friends are in kasik, so it is not suitable. I don't choose watching the documentary without spending more time and being unsuitable.",2,,,,,
audio/HUST241022SCRI167/HUST2410220045-3.ogg,6.0,7.0,7.0,/mnt/son_usb/DATA_Vocal/CD2/audio/HUST241022SCRI167/HUST2410220045-3.mp3,CD2," I think in the future we will most even have done in the school continue because if it's cheaper than this thing is a restaurant and this second reason is time saving for parents. Because in the old parents, we have to ask the children this way is not good. Because in the non-is-non, the parent have to eat the same with the children. But the parent have to waste the time to get the children and after get the children, the parent have to prepare the lunch for the children. But the school can prepare the lunch for the children and the parent can only pay a list of price for the lunch. Having lunch is a good way to the parent time saving. So I don't know. But in the school continue, many students can get the lunch in here. So I think it's very convenient and very not quite. So I think it's a school continue source. So I think it's very convenient and very not quite. In my opinion, I think having lunch at the school continue brings during some benefits. And it's a good way to save money, saving time for the parents. And if the children have lunch in the school continue,",3,,,,," I think in the future we will most even have done in the school continue because if it's cheaper than this thing is a restaurant and this second reason is time saving for parents. Because in the old parents, we have to ask the children this way is not good. Because in the non-is-non, the parent have to eat the same with the children. But the parent have to waste the time to get the children and after get the children, the parent have to prepare the lunch for the children. But the school can prepare the lunch for the children and the parent can only pay a list of price for the lunch. Having lunch is a good way to the parent time saving. So I don't know. But in the school continue, many students can get the lunch in here. So I think it's very convenient and very not quite. So I think it's a school continue source. So I think it's very convenient and very not quite. In my opinion, I think having lunch at the school continue brings during some benefits. And it's a good way to save money, saving time for the parents. And if the children have lunch in the school continue,"
audio/HUST2811234Q4J177/HUST2811230296-1.ogg,6.0,6.0,6.0,/mnt/son_usb/DATA_Vocal/CD17_3/audio/HUST2811234Q4J177/HUST2811230296-1.mp3,CD17_3," Now I am talking about my Jihoon hobby. Funniest, my Jihoon hobby is a... has a... average... has a... many hobby. Says a... race book. Watch TV. Or play game. First, I like... I like... reading books. Because it is... a burden on my mind. I can learn everything in the world about cultural people. And... the ways the people's way applies. I can improve my knowledge. And... learn language. Yes, I... Yes, I do. I... think like it when... I get older. Because... I... improve knowledge. It is basically... and specifically important... about everyone. I can learn when... any... Now I am talking about... freedom activity. I often listen to music in my freedom. I... Because I feel relaxed and reduced stress and comforted through after housekeeping. I... I usually... I usually some days for other people sometimes. And do everything to make sure to improve and watch TV. My book is... is a... I like best is a romantic... This is called the iPhone cover table.",1,,,,,
audio/HUST6723KTLX167/HUST0607230144-2.ogg,4.0,4.0,3.0,/mnt/son_usb/DATA_Vocal/CD11_2/audio/HUST6723KTLX167/HUST0607230144-2.mp3,CD11_2," Now I'm going to talk about my situation. The city South Sea is planning to spend 1 million USD improving the local environment. Three options are gas apps, planting more trees, building a factory to recycle water, and recording hospitals to the suburbs. I think that's one three option, planting more trees and building a factory to recycle water and relocating hospitals over the suburbs. But I believe that's the first option as it's better for some reasons. I think the city is so planting more trees because she offers very old tools and planting more trees. I don't think either option because I think building a factory to recycle water is very expensive and with 1 million USD, the city can do more. I don't choose relocation hospital to a service because",2,,,,,
audio/HUST24223PUF8166/HUST2402230154-2.ogg,6.0,6.5,6.5,/mnt/son_usb/DATA_Vocal/CD7_2/audio/HUST24223PUF8166/HUST2402230154-2.mp3,CD7_2," Let's talk about Michael Shin. He is a freshman at University of Hanoi and is away from home. His parents are thinking about whether he should live in the university dormitory, rent a flat with his friends, or study with a relative. I think it's the best choice to live when you are away from home. When you live in the university dormitory, you can feel very safe. The security in the university dormitory is very good. When you live in the university dormitory, you can connect with many friends and make your room. It is a very good experience in your student life. You can wake up together with your classmate friend and go break first together, go to learn together, and do everything together. It makes you more fun and you have more relationships in your life. The roommate in the university dormitory can be the best friend of you in your life. Rent a flat with his friends is not the best choice for me because I think when you rent a flat with his friends, he cannot control and use time correctly. He can wake up late and the flat when far from the university is not comfortable to go to learn every day. When you stay with the relative,",2,,,,,
audio/HUST6923V6BY177/HUST0609230066-3.ogg,4.0,4.0,3.0,/mnt/son_usb/DATA_Vocal/CD13_1/audio/HUST6923V6BY177/HUST0609230066-3.mp3,CD13_1," I think I think your equal chance for everyone this is a should label to every free hike high education is good enough and you you [REPEAT] Okay, let's do yes. university huh University and I got someone Is very Is person They They can Go to work They can go to work In In our country And I Almost I choose Lower level education be free for everyone Ask new",3,,,,,
audio/HUST111223FIAI177/HUST1112230167-2.ogg,5.5,5.5,5.0,/mnt/son_usb/DATA_Vocal/CD14_2/audio/HUST111223FIAI177/HUST1112230167-2.mp3,CD14_2," The reporter is going to graduate from the university to plan for him after his graduation. As a student, I go to work studying for his material and going to training. There are three reasons going to work. Starting from his material and going to training. I used to go into work. First of all, Is he a relaxed and interesting second? And second of all, I feel comfortable and very happy. I do not study for his material because it is lazy. I do not go in travelling because it is very expensive to sum up.",2,,,,,
audio/HUST6923VNQJ177/HUST0609230506-1.ogg,3.0,3.0,3.0,/mnt/son_usb/DATA_Vocal/CD13_5/audio/HUST6923VNQJ177/HUST0609230506-1.mp3,CD13_5, I like live with your family because I know family I am one cooking at home with family I like go to camping with family I am a feminist for people including mother and father and brother and me I like make the decisions in family because I feel enjoy I am a hero for my family I am going to camping with I am a for my friend I am going to camping with friend I often play sports with family I want have many friends because,1,,,,,
audio/HUST6923VNQJ177/HUST0609230511-2.ogg,5.0,5.0,5.0,/mnt/son_usb/DATA_Vocal/CD13_5/audio/HUST6923VNQJ177/hust0609230511-2.mp3,CD13_5," So my situation, my close friend, he had my eye to take part in a church event to help mountain now children. I am considering three options to give an amount of money, some old clothes or some notebook and pen. In my opinion, some notebook and pencil is a bad choice. I have several reasons. It's convenient with me and I can feel fun when I give some notebook and pencil. So I think the first idea is not good because it's an amount of money you can at home and give it by internet banking. So the second idea, some old clothes are good but I think it's convenient with me and I don't want it. So finally, if I go to that situation, I will choose the third idea, some notebook and pencil when I want to help mountain now children. So that's all.",2,,,,,
audio/HUST6923MMJ3177/HUST0609230287-1.ogg,4.0,4.0,4.0,/mnt/son_usb/DATA_Vocal/CD13_3/audio/HUST6923MMJ3177/HUST0609230287-1.mp3,CD13_3," Now, let's talk about what is in your area. In my country, people often go to parks. Because people go to parks, they play in spots. For example, playing structure, playing volleyball, and walking around lakes or rivers. Because the past in my place, the North Coast, is a lot clearer. It's small. I think it's just a result of air. I like to eat food in the comfort areas. I feel comfortable, and I think eating fruits is important for my health. Because eating fruits is too overwhelming.",1,,,,,
audio/HUST241022SCRI167/HUST2410220038-3.ogg,5.0,5.0,4.0,/mnt/son_usb/DATA_Vocal/CD2/audio/HUST241022SCRI167/HUST2410220038-3.mp3,CD2," there I will answer the questions. The first, are the drums becoming more violent than they were in the past? Yes, I am. The second question, what are the effects of violins among the drums? I think that violins becoming a violins have some emotion. I am not a PJ, but I speak correct. Cutting my own teeth is not acceptable it Becoming a violency is an interesting equivalency. In the third question, can be done to solve the problem of young violency? What can be done to solve the problem of young violency? What [REPEAT] can be done to solve the problem of young violency?",3,,,,,
audio/HUST6923VNQJ167/HUST0609230451-2.ogg,3.0,3.0,3.0,/mnt/son_usb/DATA_Vocal/CD13_5/audio/HUST6923VNQJ167/hust0609230451-2.mp3,CD13_5, I am going to talk about the situation. I asked about the best way to cut not in flat in large during the day or so it is cutting not using wet spend cutting not by iPhone top up and go in the teacher lecture with why do I think it a better on three of son cut cannot using spend cut cannot buy phone cut list iPad and recording the teacher lecture I believe I believe that I cannot use since been a debate choice following person but Lee is a my life secondly is a is a help me to do this you do suggest finally finally is a 13 and fun they ask on reason why why I not choice situation that's not my phone top left iPad because I don't like I don't like and I don't I don't think I don't think [REPEAT] the calling the teacher lecture because it's a convenient you you smoke I believe I believe talking not using spend either either most suitable you I'm about right I offer my friends,2,,,,,
audio/HUST31023LZFS177/HUST0310230080-1.ogg,6.0,6.0,5.0,/mnt/son_usb/DATA_Vocal/CD15_1/audio/HUST31023LZFS177/HUST0310230080-1.mp3,CD15_1," I have a favorite about cooking. I often cooking for my children and my husband. I think that it is helpful for my family. With fresh food, I help my family be stronger and healthy. I often cook for dinner because my husband goes to work in the morning, in the old days. My children go to school in the morning and in the afternoon. Every dinner, my family can meet together. So I want to cook for dinner for my family. My favorite cooking is the cake. I want to make the cake for my children. They enjoy the cake for my making. On the free time, I usually cook the cake best for my children. My family's summer holiday is the last seven days. With my friends, we have three children, three families together to make chips for my family.",1,,,,,
audio/HUST4523GN8K166/HUST0405230214-2.ogg,6.0,6.0,5.0,/mnt/son_usb/DATA_Vocal/CD9_3/audio/HUST4523GN8K166/HUST0405230214-2.mp3,CD9_3," Well, almost 3 options, Old Summer Camp, Taking Old Summer School or playing with the Grandpa in the Kashi side, I think I would option for Old Summer Camp, because of this, because of the avoid sports, I got some decisions. Fortunately, I have admitted that talking to someone at the school and staying with his grandfather in the countryside, that it has all benefits, but I don't choose them because they are not suitable. Secondly, I choose drawing a summer cap because I with my family, we eating street food and play game. I think drawing a summer cap is my best choice. I think drawing a summer cap is my best choice. [REPEAT] ",2,,,,,
audio/HUST6723KTLX167/HUST0607230153-1.ogg,4.0,4.5,4.5,/mnt/son_usb/DATA_Vocal/CD11_2/audio/HUST6723KTLX167/HUST0607230153-1.mp3,CD11_2," The weather forecast in my country is hot and lots of rain. So we can wear trousers, clothes and hats. I like weather in the fresh grass and the trees because I feel the weather is working well. The weather forecast helps me prepare clothes and hats. I like to wear a mask and anything when I go outside. My country has a library. My country is located on the University of Chicago. Some people do anything and activities such as sports, reading books, questions and do something. I think we should provide free books for everyone because it shares memories and knowledge for everyone. I think we should provide free books for everyone.",1,,,,,
audio/HUST6923VNQJ166/HUST0609230427-1.ogg,3.0,3.0,3.0,/mnt/son_usb/DATA_Vocal/CD13_5/audio/HUST6923VNQJ166/HUST0609230427-1.mp3,CD13_5," Who is your favorite singer? My favorite singer is a symptom MTP, My favorite singer is a symptom MTP, I'm a victim. And I'm a... How do you feel when listening to that singer? I feel I'm a victim. I'm a victim. [REPEAT] Have you ever watched a nip of a frog? So, formally. I just see a... Well, I watched a singer. Well, I... Have you ever watched a night person perform? I just see a...",1,,,,,
audio/HUST305239KVN167/HUST3005230038-2.ogg,6.0,6.0,5.0,/mnt/son_usb/DATA_Vocal/CD10_1/audio/HUST305239KVN167/HUST3005230038-2.mp3,CD10_1," Oh, my manager is going to retire next month and my department is planning to hold a farewell party. I think that whole party in Lofan restaurant because it's not far to go to my company and I think that we hold on Saturday the prison by him. I think about flower, flower is beautiful and so he happy. So he very happy. But it's quite expensive. And it's about a cup. I think I really like cup because it's very easy to buy. I can buy to the shopping mall near my company. In India, shopping mall has many types of cups. So we can collect one cup for suitable my manager. I really recommend buy a cup.",2,,,,,
audio/HUST1411223Y1C166/HUST1411220015-1.ogg,5.0,5.0,5.5,/mnt/son_usb/DATA_Vocal/CD3/audio/HUST1411223Y1C166/HUST1411220015-1.mp3,CD3," Good afternoon teacher. Part 1, let's talk about eye cream. Question number 1. Do you like eye cream? Yes. I like eye cream because it's very interesting. I believe that it's very good. Question number 2. What is your favorite kind of eye cream? My favorite kind of eye cream is Chiantiene. Because it is very good. And interesting. Question number 3. Is eye cream good for the health? I think that eye cream is not good for my health. Because eye cream usually will be hard. Let's talk about coffee sauce. Question number 1. Do you often go to coffee shops? I often go to shops. I often go to shops. I often go to a restaurant. And I often go to a restaurant.",1,,,,,
audio/HUST311023LSQF177/HUST3110230266-3.ogg,6.0,6.0,6.0,/mnt/son_usb/DATA_Vocal/CD16_3/audio/HUST311023LSQF177/HUST3110230266-3.mp3,CD16_3," Well, teenagers should learn to play music called enjoyment. Well, for me, playing music called enjoyment is necessary. Because in this time, my country has added music in the class. Music has become just optional. Because I think music will be a part of school curriculum. Because we can find someone or have a hobby with music. So, playing music called enjoyment can manage time better, reduce stress and improve concentration. In my country, the kind of music are popular is pop and parlor. There are a lot of music about pop and parlor are famous in my country. I would suggest to be young people and support a lot of people with young single. So, singers can improve their music. In my country, traditional music has also important in my country. Because it makes the world know my country through the song and music. So, that can make the message to come my country and improve.",3,,,,,
audio/HUST4523NWMQ166/HUST0405230102-3.ogg,5.5,5.5,5.5,/mnt/son_usb/DATA_Vocal/CD9_2/audio/HUST4523NWMQ166/HUST0405230102-3.mp3,CD9_2," That is the part 3 solution discussion. Let's move to the topic 3, Social Topic Development. I would like to learn the social networking in the skin. I want to learn this skin because it helps me to connect with other people in other world. I also like to learn problem solving skin because this skin helps me to solving the problem. This skin helps me to solving the problem I have to have in my life. As an example, the problem solving skin helps me to solve the problem solving problem. It helps me to express myself in my life. It helps me to express myself in my life. I think interaction is a soft skin cause good for students. Because they have to learn about how to teamwork. In my opinion, I think children take the interaction soft skin cause they have to learn how to work in team. So as you write work, I think about I think some people learn soft skin not because they need a good opinion. Because they have the soft skin skills become more popular.",3,,,,,
audio/HUST6923VNQJ166/HUST0609230434-2.ogg,3.5,3.5,3.0,/mnt/son_usb/DATA_Vocal/CD13_5/audio/HUST6923VNQJ166/HUST0609230434-2.mp3,CD13_5," My students need that. My friends need planning to buy.not YTTake Bohr though. My soar password I don't know my code but I also bought a loop and a series of unlimited first for me and a piece of kissing way from my professor's tips, Sebastian I.E. of plane. Department of some following reason. The first reason is so this plane Re幱 No.6 our second Harbaugh Oh xG contact cell or surveillance with an item shows that other option about the person and a piece of kitchen great because he has new this poor sum up I think a plan your best boy you and a plan since a saving time you you",2,,,,,
audio/HUST4423YBSN177/HUST0404230109-2.ogg,3.0,3.0,4.0,/mnt/son_usb/DATA_Vocal/CD8_2/audio/HUST4423YBSN177/hust0404230109-2.mp3,CD8_2," I have a foreign teacher, his name is Johnny and he's coming back to her hometown of McMeant. I want to buy her a packet of coffee. Because my cousin in the area is like, she's like happy in Vietnam so much. I think my teacher and her family is also would like to drink coffee. Coffee in Vietnam is a... I don't know how... So awesome, I think. I don't like coffee. I... My teacher says that she like drinking coffee. Because I choose a packet of coffee. Coffee is a bad choice to buy for her. I don't like coffee.",2,,,,,
audio/HUST30523GBJG166/HUST3005230090-2.ogg,6.5,6.5,6.0,/mnt/son_usb/DATA_Vocal/CD10_2/audio/HUST30523GBJG166/HUST3005230090-2.mp3,CD10_2," My situation is your friend who is a teacher complains that her students do not do homework. She is considering the public placement. Among three options, ask the students to rewrite the task 10 times, require them to stand at the classroom corner for one hour, or ask the students to give some money to the class fund. Which do I think is the best choice? I think the best choice is asking the students to rewrite the task 10 times. Because of these reasons, firstly, students do not homework because homework is very boring. Students will rewrite the task 10 times. Students will be a good behavior. Students will remember the homework. It is a good action. It is suitable. I do not choice require them to stand at the classroom corner for one hour. Because it is the best thing, not suitable. The other choice for us, the students give some money to the class fund. The other choice is the best choice because students do not have money and students cannot give some money to the class fund. In conclusion, asking the students to rewrite the task 10 times is my best choice. Thank you.",2,,,,,
audio/HUST31023LZFS177/HUST0310230073-1.ogg,6.0,5.0,5.0,/mnt/son_usb/DATA_Vocal/CD15_1/audio/HUST31023LZFS177/hust0310230073-1.mp3,CD15_1,you you [REPEAT] I often cook for myself and family because I like I like cooking I could I Often cook the noodle for dinner because it's fast My favorite cooking show is the master check Vietnam You I My my summer holidays my summer holiday is Is about one week I often I often go to the I Often go to the beach on my on my summer holiday because I Know I love I love the weather And I I like swimming I Don't think summer is the best season of the year in Vietnam because The temperature is very high. It's so hot And it's not comfortable,1,,,,,
audio/HUST11123U16H166/HUST1101230028-2.ogg,6.5,6.5,6.5,/mnt/son_usb/DATA_Vocal/CD5/audio/HUST11123U16H166/HUST1101230028-2.mp3,CD5," I think if I have three options of device, printer, laptop and projector, I think I will choose a laptop instead of... I think this is the best choice because with a laptop you can do anything from writing email, writing documents. You can also design logo or editing image. Especially my office is a mechanical department. So my job is designing the machine for industries manufacturing. So I really need a good laptop to do the job. A printer and a projector is not a requirement because I can do something with printer by going out and there are many photo stores have this printer. Projector is not a requirement to me too because we can show some slides or some project, even documents to our co-occurring. This is the laptop. With the laptop I can do many things. Besides doing my job I can use it for listening music or learning English. That's all.",2,,,,,
audio/HUST6923DQQK177/HUST0609230171-3.ogg,3.5,3.5,3.5,/mnt/son_usb/DATA_Vocal/CD13_2/audio/HUST6923DQQK177/HUST0609230171-3.mp3,CD13_2," you good afternoon teacher, I will discuss about the topic visiting a foreign country can be a valuable experience for students visiting a foreign country gives some benefits such as making friends, having good memories and increase your knowledge in recent years going abroad for holiday has become popular in my country so this advantage of travelling abroad is cost too much money and times before access to a foreign country, we should prepare the money and cost and very soon because the foreign country can have the different weather with our country so this advantage of travelling abroad is cost too much money and times before access to a foreign country",3,,,,,
audio/HUST281123Q63S166/HUST2811230005-1.ogg,4.0,3.5,3.5,/mnt/son_usb/DATA_Vocal/CD17_1/audio/HUST281123Q63S166/HUST2811230005-1.mp3,CD17_1,"you you [REPEAT] I I have able I ever had I have frightened, but I Write I write and I ever has written love I often write about my family The benefit of writing the love Then The benefit of writing below then million should be numdom You I I look into music when when I angry I Talk I talk I Talk with my mother to control the anger You",1,,,,,
audio/HUST4423YBSN167/HUST0404230194-1.ogg,4.0,4.0,5.0,/mnt/son_usb/DATA_Vocal/CD8_2/audio/HUST4423YBSN167/HUST0404230194-1.mp3,CD8_2," I speak foreign language. It is English. I enjoy learning foreign language because I can travel and travel in the world. I can learn foreign language. It is important in my life because I can communicate and make close to friends. In countries, I'm talking about my communication with Asia. My favorite way to communicate with Asia is to communicate with my friend. I can speak English. I can talk on the phone with my friend because I learn speaking skills. I communicate with many families because I have many information. I can speak English.",1,,,,,
audio/HUST24223PUF8167/HUST2402230187-2.ogg,5.0,5.0,5.0,/mnt/son_usb/DATA_Vocal/CD7_2/audio/HUST24223PUF8167/HUST2402230187-2.mp3,CD7_2," I'm going to talk about travelling in a place in Vietnam. Among three options, I'm going to talk about a foreigner friend is going to visit in my Vietnam seat August for three days. Among three options are the guest, Hanoi, Ho Chi Minh City or Hoe. In my opinion, Hoe is the best choice because of the following reasons. Firstly, Hoe has many famous places where foreigners can go here to travel. Secondly, Hoe has many traditional food and we enjoy local food and traditional food. Finally, Hoe is not far from Hanoi so we can go there by train or by plane. We have two or three days so I think I will choose a way to travel with my foreigner friend. I don't choose the first option and the second option, Hanoi or the second option, Ho Chi Minh City because it's not suitable for him because he has only three days to travel. Secondly, first of all, a foreigner has a hat to go to Hanoi and Ho Chi Minh twice. So I think Hoe, I think a foreigner friend has a hat to go to Hanoi.",2,,,,,
audio/HUST30523GBJG166/HUST3005230083-2.ogg,5.0,5.0,4.5,/mnt/son_usb/DATA_Vocal/CD10_2/audio/HUST30523GBJG166/HUST3005230083-2.mp3,CD10_2," I am going to talk about the situation. Zoclo's friend is going to study abroad and you plan to buy a prison. With all the following, do you think you will buy a breakfast, a book, or a beauty products? I think the last three options are good. But I think the second is the bad choice. Because my friend very nice, very loves a book. My friend often sees a book. And my friend often goes to library six times a week. And my friend very hard. Why do you think you will buy a book? So I think my friend will like a book. I don't choose the other option. Because I think that my friend has a breakfast or a beautiful products. My friend is confident and interesting. So I think my friend has a best food or a beauty products. In source, a book is the best choice for me. Thank you.",2,,,,,
audio/HUST44237SIU167/HUST0404230280-3.ogg,4.0,4.0,4.0,/mnt/son_usb/DATA_Vocal/CD8_3/audio/HUST44237SIU167/HUST0404230280-3.mp3,CD8_3," Well, I want to talk about foreign language. It includes the following ways like a short operatic, it is a courage understanding and global so ties it to me the most outstanding way is short operatic is probably the best way in the example, for the example it is very good for someone to look at short operatic if you have two or three languages you can do a good job with a high salary probably the best example I can think of is a lot of companies have English language like second language for the company secondly is courage understanding because when you can understand a lot of language you can understand a lot of cultural language you can come to a lot of countries and talk with nature finally is global citizens you can come to a new country you can go around global with your company to learn something you want global is a good idea",3,,,,,
audio/HUST44237SIU167/HUST0404230289-3.ogg,4.0,4.0,4.0,/mnt/son_usb/DATA_Vocal/CD8_3/audio/HUST44237SIU167/HUST0404230289-3.mp3,CD8_3," I think very cause of children telling lies. The first because they to get out trooper when they get out trooper. The second because they telling my mother that about my job. My job is to get a broker, a broker to hold his car. The second is to protect privacy. The next is to avoid embarrassment. I think when children telling lies, it's some advantage. This is advantage when they want to protect. The third is my sister. She want to protect her car. When her car is my foot, they have a tour of me. That's not her. That's not her. The thing is, I know her. Those who want to protect her car, this is the advantage when children telling lies to bet activities. When people, when children tell lies, it's some advantage.",3,,,,,
audio/HUST241022SCRI166/HUST2410220009-3.ogg,6.5,7.0,7.0,/mnt/son_usb/DATA_Vocal/CD2/audio/HUST241022SCRI166/HUST2410220009-3.mp3,CD2," about none in school content. Let me talk about some advantage. Firstly, you have learn in school content. We have cheap learn. We have more conversation with another student. In content, we should have a table with six people so we can talk and eating with each other. And the third knee, having none in school should have time saving. After connect, we can go content and have none immediately. So we have time to have a bed in school. And the next is we have... We don't have a fair amount of food because when the weather is too hot, the food can be over so you can eat that. But having none in school content have some difficulty. As you know, some math is not a bad. So we bring none in school. We have a bad none for you. And I think we should be done. I check more students in content. That's my opinion about having none in school content. That brings students many benefits and many advantages. So I think having a student should be some help in school content. Thank you also, at least today.",3,,,,," about none in school content. Let me talk about some advantage. Firstly, you have learn in school content. We have cheap learn. We have more conversation with another student. In content, we should have a table with six people so we can talk and eating with each other. And the third knee, having none in school should have time saving. After connect, we can go content and have none immediately. So we have time to have a bed in school. And the next is we have... We don't have a fair amount of food because when the weather is too hot, the food can be over so you can eat that. But having none in school content have some difficulty. As you know, some math is not a bad. So we bring none in school. We have a bad none for you. And I think we should be done. I check more students in content. That's my opinion about having none in school content. That brings students many benefits and many advantages. So I think having a student should be some help in school content. Thank you also, at least today."
audio/HUST6923DUP4166/HUST0609230334-3.ogg,4.0,4.0,4.0,/mnt/son_usb/DATA_Vocal/CD13_4/audio/HUST6923DUP4166/HUST0609230334-3.mp3,CD13_4,"I I [REPEAT] You I Can't The family and send to the corresponding system. Send more routine, how we will take, work as a team, and I think, share, so I'm comfortable in it an block and win the part so I I I'm not sure if I'm going to be able to do that. I'm not sure if I'm going to be able to do that. [REPEAT] Single parent families are becoming more common. I think it's a positive. Because husband and wife always have anything work. Working in company and men and women in the world is being done. I think single parent families are becoming more common. Thank you for your attention. Thank you.",3,,,,,
audio/HUST6923LKZ9177/HUST0609230611-1.ogg,5.0,5.0,4.0,/mnt/son_usb/DATA_Vocal/CD13_6/audio/HUST6923LKZ9177/HUST0609230611-1.mp3,CD13_6," Hi teacher, let's talk about art galleries. First of all, have I ever been to an art gallery? Yes, I have because the galleries is I like ask second of all, would I prefer to go there alone? Good eye, second of all, would I prefer to go there alone or with some else? I prefer I go to alone because it helps me relax. Third of all, what are the benefits of going to an art gallery? First of all, do I have a lot of technology devices in my house? Yes, in my house I have a lot of technology. It's a computer, my phone, telephone, second of all, what is my most favorite device? My favorite device is a computer and laptop because it helps me to learn how important technology is to my life. It's a technology that is important in my life is a laptop because it helps me work with jobs. Hi, I'm Tony. Thank you teacher.",1,,,,,
audio/HUST281123Q63S177/HUST2811230073-1.ogg,6.5,6.5,7.0,/mnt/son_usb/DATA_Vocal/CD17_1/audio/HUST281123Q63S177/HUST2811230073-1.mp3,CD17_1, Hello. Today I'll tell you about banking in my city. Just in my city is heaven. I have never been to a banking. To a bank. But I often use VISTIN bank and VICOM bank and BITV bank. I'm very happy with server services. It's the first topic. And then we'll go to second topic. I'll tell you about online shopping. I usually use shopping online because it's very safe time for me. I can have a see in my skin a lot of items. And I can have a lot of shoes online. I usually show online about fashion clothes. I buy a hair cleat. It's online shopping. Very popular in my country.,1,,,,, Hello. Today I'll tell you about banking in my city. Just in my city is heaven. I have never been to a banking. To a bank. But I often use VISTIN bank and VICOM bank and BITV bank. I'm very happy with server services. It's the first topic. And then we'll go to second topic. I'll tell you about online shopping. I usually use shopping online because it's very safe time for me. I can have a see in my skin a lot of items. And I can have a lot of shoes online. I usually show online about fashion clothes. I buy a hair cleat. It's online shopping. Very popular in my country.
audio/HUST4523NWMQ166/HUST0405230115-2.ogg,6.0,6.0,5.5,/mnt/son_usb/DATA_Vocal/CD9_2/audio/HUST4523NWMQ166/HUST0405230115-2.mp3,CD9_2," Good afternoon. My manager is going to retire next month and my department is planning to hold a farewell party and I think buying him a prison. I think it's a bad choice for him. With me, water in life is very important and we need to bring water every day because at that point I want to buy him a cup to remind him to drink water every day. If we drink water every day, we will have good health. With me, I always drink too little water every day. I always remind all the people around me about drinking water. With me, I have very important things in life but health is the most important. We need to take care of it. People should have further consideration on drinking water. Thanks for listening to me. Thank you.",2,,,,,
audio/HUST111223FIAI177/HUST1112230169-3.ogg,6.0,6.5,7.0,/mnt/son_usb/DATA_Vocal/CD14_2/audio/HUST111223FIAI177/HUST1112230169-3.mp3,CD14_2," Nowadays, an increasing number of people have been concerned about listening to music. I totally agree with the statement that music has certain positive effects on babies. Firstly, listening to music has developed sense. Thanks to melody and work in song, it has helped children develop their mother's love and love the countries. Secondly, listening to music supports language development. It has helped us growing up. This is a good way to copy and learn music. Learning music has helped us to support language development. Thirdly, listening to music increases creativity. Thanks to rhyme and work in song, people can think more about the words. It has helped us to make more creativity. Finally, listening to music has made me sleep easier. Now I will answer the following questions. Question 1. Do children in my country learn music at an early age? Yes, I think children in my country learn music when they are babies. It has helped us to develop emotions. Question 2. Is music different from when I was growing up? I think listening to music nowadays is easy because the internet has developed. It has helped children to listen to music. Question 3. How do I think the music industry will change in the future? I think in the future people can easily listen to music because the develops of society and people will easily speak. Thank you for listening to music.",3,,,,," Nowadays, an increasing number of people have been concerned about listening to music. I totally agree with the statement that music has certain positive effects on babies. Firstly, listening to music has developed sense. Thanks to melody and work in song, it has helped children develop their mother's love and love the countries. Secondly, listening to music supports language development. It has helped us growing up. This is a good way to copy and learn music. Learning music has helped us to support language development. Thirdly, listening to music increases creativity. Thanks to rhyme and work in song, people can think more about the words. It has helped us to make more creativity. Finally, listening to music has made me sleep easier. Now I will answer the following questions. Question 1. Do children in my country learn music at an early age? Yes, I think children in my country learn music when they are babies. It has helped us to develop emotions. Question 2. Is music different from when I was growing up? I think listening to music nowadays is easy because the internet has developed. It has helped children to listen to music. Question 3. How do I think the music industry will change in the future? I think in the future people can easily listen to music because the develops of society and people will easily speak. Thank you for listening to music."
